pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_month,order_day_name,is_weekend,order_hour,time_of_day,price_band
48180,21169,cali_ckn_l,1,2015-12-27,17:53:13,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Sunday,True,17,Afternoon,Premium
48181,21170,sicilian_l,1,2015-12-27,19:10:16,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Sunday,True,19,Dinner,Premium
48182,21170,the_greek_s,1,2015-12-27,19:10:16,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,December,Sunday,True,19,Dinner,Budget
48183,21170,veggie_veg_s,1,2015-12-27,19:10:16,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Sunday,True,19,Dinner,Budget
48184,21171,bbq_ckn_m,1,2015-12-27,19:23:37,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Sunday,True,19,Dinner,Standard
48185,21172,napolitana_s,1,2015-12-27,19:46:05,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Sunday,True,19,Dinner,Budget
48186,21173,big_meat_s,1,2015-12-27,19:49:40,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Sunday,True,19,Dinner,Budget
48187,21173,four_cheese_m,1,2015-12-27,19:49:40,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Sunday,True,19,Dinner,Standard
48188,21173,sicilian_l,1,2015-12-27,19:49:40,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Sunday,True,19,Dinner,Premium
48189,21174,sicilian_m,1,2015-12-27,19:54:45,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Sunday,True,19,Dinner,Standard
48190,21175,hawaiian_s,1,2015-12-27,20:05:14,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Sunday,True,20,Dinner,Budget
48191,21175,spinach_supr_s,1,2015-12-27,20:05:14,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,December,Sunday,True,20,Dinner,Budget
48192,21176,classic_dlx_m,1,2015-12-27,20:35:17,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Sunday,True,20,Dinner,Standard
48193,21177,hawaiian_s,1,2015-12-27,20:37:13,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Sunday,True,20,Dinner,Budget
48194,21177,thai_ckn_l,1,2015-12-27,20:37:13,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Sunday,True,20,Dinner,Premium
48195,21178,classic_dlx_m,1,2015-12-27,21:02:45,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Sunday,True,21,Dinner,Standard
48196,21179,calabrese_m,1,2015-12-27,21:56:56,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,December,Sunday,True,21,Dinner,Standard
48197,21179,five_cheese_l,1,2015-12-27,21:56:56,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Sunday,True,21,Dinner,Premium
48198,21180,the_greek_m,1,2015-12-28,11:45:11,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,December,Monday,False,11,Lunch,Standard
48199,21181,classic_dlx_m,1,2015-12-28,11:53:26,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,11,Lunch,Standard
48200,21182,peppr_salami_m,1,2015-12-28,11:54:22,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,December,Monday,False,11,Lunch,Standard
48201,21183,prsc_argla_m,1,2015-12-28,12:09:18,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Monday,False,12,Lunch,Standard
48202,21184,five_cheese_l,1,2015-12-28,12:15:29,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Monday,False,12,Lunch,Premium
48203,21185,ital_supr_l,1,2015-12-28,12:15:57,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Monday,False,12,Lunch,Premium
48204,21186,classic_dlx_s,1,2015-12-28,12:16:59,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,12,Lunch,Budget
48205,21187,pepperoni_l,1,2015-12-28,12:31:03,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Monday,False,12,Lunch,Standard
48206,21188,peppr_salami_s,1,2015-12-28,12:38:39,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,December,Monday,False,12,Lunch,Budget
48207,21188,prsc_argla_m,1,2015-12-28,12:38:39,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Monday,False,12,Lunch,Standard
48208,21188,soppressata_s,1,2015-12-28,12:38:39,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Monday,False,12,Lunch,Budget
48209,21188,spicy_ital_l,1,2015-12-28,12:38:39,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Monday,False,12,Lunch,Premium
48210,21189,classic_dlx_l,1,2015-12-28,12:38:57,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,12,Lunch,Premium
48211,21189,four_cheese_l,1,2015-12-28,12:38:57,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Monday,False,12,Lunch,Premium
48212,21189,hawaiian_m,1,2015-12-28,12:38:57,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,12,Lunch,Standard
48213,21189,ital_cpcllo_m,1,2015-12-28,12:38:57,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Monday,False,12,Lunch,Standard
48214,21189,ital_supr_l,1,2015-12-28,12:38:57,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Monday,False,12,Lunch,Premium
48215,21189,ital_veggie_s,1,2015-12-28,12:38:57,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,December,Monday,False,12,Lunch,Standard
48216,21189,napolitana_l,1,2015-12-28,12:38:57,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Monday,False,12,Lunch,Premium
48217,21189,napolitana_m,1,2015-12-28,12:38:57,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Monday,False,12,Lunch,Standard
48218,21189,pep_msh_pep_s,1,2015-12-28,12:38:57,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",December,Monday,False,12,Lunch,Budget
48219,21189,prsc_argla_m,1,2015-12-28,12:38:57,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Monday,False,12,Lunch,Standard
48220,21189,spinach_supr_l,1,2015-12-28,12:38:57,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,December,Monday,False,12,Lunch,Premium
48221,21189,the_greek_xl,1,2015-12-28,12:38:57,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,December,Monday,False,12,Lunch,Premium
48222,21190,big_meat_s,1,2015-12-28,12:46:51,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Monday,False,12,Lunch,Budget
48223,21190,pepperoni_m,1,2015-12-28,12:46:51,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Monday,False,12,Lunch,Budget
48224,21191,cali_ckn_l,1,2015-12-28,12:54:56,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Monday,False,12,Lunch,Premium
48225,21191,cali_ckn_s,1,2015-12-28,12:54:56,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Monday,False,12,Lunch,Standard
48226,21191,ckn_pesto_m,1,2015-12-28,12:54:56,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,December,Monday,False,12,Lunch,Standard
48227,21191,classic_dlx_m,1,2015-12-28,12:54:56,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,12,Lunch,Standard
48228,21191,green_garden_m,1,2015-12-28,12:54:56,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,December,Monday,False,12,Lunch,Standard
48229,21191,hawaiian_s,1,2015-12-28,12:54:56,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,12,Lunch,Budget
48230,21191,napolitana_s,1,2015-12-28,12:54:56,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Monday,False,12,Lunch,Budget
48231,21191,pepperoni_l,1,2015-12-28,12:54:56,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Monday,False,12,Lunch,Standard
48232,21191,pepperoni_s,1,2015-12-28,12:54:56,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Monday,False,12,Lunch,Budget
48233,21191,sicilian_l,1,2015-12-28,12:54:56,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Monday,False,12,Lunch,Premium
48234,21191,southw_ckn_m,1,2015-12-28,12:54:56,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,December,Monday,False,12,Lunch,Standard
48235,21191,spinach_fet_m,1,2015-12-28,12:54:56,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,December,Monday,False,12,Lunch,Standard
48236,21191,spinach_supr_m,1,2015-12-28,12:54:56,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,December,Monday,False,12,Lunch,Standard
48237,21192,southw_ckn_l,1,2015-12-28,13:12:26,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,December,Monday,False,13,Lunch,Premium
48238,21193,green_garden_s,1,2015-12-28,13:27:18,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,December,Monday,False,13,Lunch,Budget
48239,21194,hawaiian_m,1,2015-12-28,13:39:50,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,13,Lunch,Standard
48240,21195,southw_ckn_l,1,2015-12-28,14:11:38,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,December,Monday,False,14,Lunch,Premium
48241,21196,hawaiian_s,1,2015-12-28,14:11:40,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,14,Lunch,Budget
48242,21197,classic_dlx_s,1,2015-12-28,15:28:45,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,15,Afternoon,Budget
48243,21197,thai_ckn_m,1,2015-12-28,15:28:45,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,15,Afternoon,Standard
48244,21198,brie_carre_s,1,2015-12-28,15:39:02,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,December,Monday,False,15,Afternoon,Premium
48245,21198,classic_dlx_l,1,2015-12-28,15:39:02,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,15,Afternoon,Premium
48246,21198,spin_pesto_s,1,2015-12-28,15:39:02,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Monday,False,15,Afternoon,Budget
48247,21199,four_cheese_l,1,2015-12-28,16:00:49,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Monday,False,16,Afternoon,Premium
48248,21200,ital_cpcllo_m,1,2015-12-28,16:32:04,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Monday,False,16,Afternoon,Standard
48249,21200,napolitana_s,1,2015-12-28,16:32:04,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Monday,False,16,Afternoon,Budget
48250,21200,prsc_argla_s,1,2015-12-28,16:32:04,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Monday,False,16,Afternoon,Budget
48251,21200,sicilian_s,1,2015-12-28,16:32:04,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Monday,False,16,Afternoon,Budget
48252,21201,hawaiian_l,1,2015-12-28,16:32:44,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,16,Afternoon,Standard
48253,21201,ital_supr_l,1,2015-12-28,16:32:44,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Monday,False,16,Afternoon,Premium
48254,21201,mexicana_l,1,2015-12-28,16:32:44,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,December,Monday,False,16,Afternoon,Premium
48255,21202,cali_ckn_m,1,2015-12-28,17:06:33,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Monday,False,17,Afternoon,Standard
48256,21202,cali_ckn_s,1,2015-12-28,17:06:33,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Monday,False,17,Afternoon,Standard
48257,21202,ital_cpcllo_m,1,2015-12-28,17:06:33,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Monday,False,17,Afternoon,Standard
48258,21203,big_meat_s,1,2015-12-28,17:08:13,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Monday,False,17,Afternoon,Budget
48259,21203,pep_msh_pep_m,1,2015-12-28,17:08:13,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",December,Monday,False,17,Afternoon,Standard
48260,21203,veggie_veg_m,1,2015-12-28,17:08:13,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Monday,False,17,Afternoon,Standard
48261,21204,prsc_argla_s,1,2015-12-28,17:26:23,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Monday,False,17,Afternoon,Budget
48262,21204,thai_ckn_s,1,2015-12-28,17:26:23,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,17,Afternoon,Standard
48263,21205,four_cheese_l,1,2015-12-28,17:29:10,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Monday,False,17,Afternoon,Premium
48264,21205,spinach_fet_m,1,2015-12-28,17:29:10,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,December,Monday,False,17,Afternoon,Standard
48265,21206,big_meat_s,1,2015-12-28,17:43:20,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Monday,False,17,Afternoon,Budget
48266,21206,classic_dlx_s,1,2015-12-28,17:43:20,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,17,Afternoon,Budget
48267,21206,green_garden_s,1,2015-12-28,17:43:20,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,December,Monday,False,17,Afternoon,Budget
48268,21206,sicilian_l,1,2015-12-28,17:43:20,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Monday,False,17,Afternoon,Premium
48269,21207,spicy_ital_m,1,2015-12-28,18:10:01,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Monday,False,18,Dinner,Standard
48270,21208,bbq_ckn_m,1,2015-12-28,18:12:37,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Monday,False,18,Dinner,Standard
48271,21208,hawaiian_s,1,2015-12-28,18:12:37,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,18,Dinner,Budget
48272,21208,mexicana_m,1,2015-12-28,18:12:37,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,December,Monday,False,18,Dinner,Standard
48273,21208,thai_ckn_s,1,2015-12-28,18:12:37,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,18,Dinner,Standard
48274,21209,ital_veggie_m,1,2015-12-28,18:20:19,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,December,Monday,False,18,Dinner,Standard
48275,21209,soppressata_l,1,2015-12-28,18:20:19,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Monday,False,18,Dinner,Premium
48276,21210,five_cheese_l,1,2015-12-28,18:41:13,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Monday,False,18,Dinner,Premium
48277,21210,ital_cpcllo_l,1,2015-12-28,18:41:13,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Monday,False,18,Dinner,Premium
48278,21210,soppressata_l,1,2015-12-28,18:41:13,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Monday,False,18,Dinner,Premium
48279,21210,spin_pesto_m,1,2015-12-28,18:41:13,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Monday,False,18,Dinner,Standard
48280,21211,sicilian_l,1,2015-12-28,19:01:13,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Monday,False,19,Dinner,Premium
48281,21211,spinach_fet_s,1,2015-12-28,19:01:13,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,December,Monday,False,19,Dinner,Budget
48282,21211,thai_ckn_l,1,2015-12-28,19:01:13,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,19,Dinner,Premium
48283,21212,soppressata_m,1,2015-12-28,19:15:46,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Monday,False,19,Dinner,Standard
48284,21213,calabrese_m,1,2015-12-28,19:41:40,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,December,Monday,False,19,Dinner,Standard
48285,21213,four_cheese_l,1,2015-12-28,19:41:40,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Monday,False,19,Dinner,Premium
48286,21213,hawaiian_m,1,2015-12-28,19:41:40,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Monday,False,19,Dinner,Standard
48287,21213,veggie_veg_s,1,2015-12-28,19:41:40,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Monday,False,19,Dinner,Budget
48288,21214,ckn_alfredo_m,1,2015-12-28,20:37:13,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,December,Monday,False,20,Dinner,Standard
48289,21214,classic_dlx_s,1,2015-12-28,20:37:13,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,20,Dinner,Budget
48290,21215,cali_ckn_l,1,2015-12-28,21:42:50,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Monday,False,21,Dinner,Premium
48291,21215,ckn_pesto_s,1,2015-12-28,21:42:50,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,December,Monday,False,21,Dinner,Standard
48292,21215,soppressata_s,1,2015-12-28,21:42:50,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Monday,False,21,Dinner,Budget
48293,21215,thai_ckn_l,1,2015-12-28,21:42:50,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,21,Dinner,Premium
48294,21216,bbq_ckn_s,1,2015-12-28,21:58:08,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Monday,False,21,Dinner,Standard
48295,21216,ckn_alfredo_l,1,2015-12-28,21:58:08,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,December,Monday,False,21,Dinner,Premium
48296,21216,ckn_pesto_s,1,2015-12-28,21:58:08,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,December,Monday,False,21,Dinner,Standard
48297,21216,veggie_veg_l,1,2015-12-28,21:58:08,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Monday,False,21,Dinner,Premium
48298,21217,classic_dlx_m,1,2015-12-28,22:22:45,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Monday,False,22,Late Night,Standard
